date/time (UTC),wind direction [degrees],wind speed [kts],wind gust [kts],air temperature [°C]
2015-07-12 09:00:00,270,7,,22
2015-07-12 09:54:00,280,9,,23
2015-07-12 10:54:00,270,8,,23
2015-07-12 11:54:00,270,6,,24
2015-07-12 12:00:00,270,6,,24
2015-07-12 12:54:00,260,7,,26
2015-07-12 13:54:00,270,5,,27
2015-07-12 14:54:00,260,5,,28
2015-07-12 15:00:00,260,5,,28
2015-07-12 15:54:00,220,4,,29
2015-07-12 16:54:00,170,8,,29
2015-07-12 17:54:00,260,9,,31
2015-07-12 18:00:00,260,9,,31
2015-07-12 19:54:00,230,10,,31
2015-07-12 20:54:00,220,9,,31
2015-07-12 21:00:00,220,9,,31
2015-07-12 21:54:00,250,9,,31
2015-07-12 22:54:00,250,10,,30
2015-07-12 23:54:00,240,9,,29
2015-07-13 00:00:00,240,9,,29
2015-07-13 00:54:00,240,8,,29
2015-07-13 01:54:00,230,8,,27
2015-07-13 02:54:00,240,10,,26
2015-07-13 03:00:00,240,10,,26
2015-07-13 03:54:00,230,9,,26
2015-07-13 04:54:00,220,5,,24
2015-07-13 05:54:00,210,4,,24
2015-07-13 06:00:00,210,4,,24
2015-07-13 06:54:00,210,3,,24
2015-07-13 07:54:00,0,0,,23
2015-07-13 08:54:00,0,0,,21
2015-07-13 09:54:00,30,3,,22
2015-07-13 10:54:00,40,4,,23
2015-07-13 11:54:00,70,6,,23
2015-07-13 12:00:00,70,6,,23
2015-07-13 12:54:00,60,7,,23
2015-07-13 13:54:00,70,6,,23
2015-07-13 14:54:00,60,8,,24
2015-07-13 15:00:00,60,8,,24
2015-07-13 15:54:00,60,9,,24
2015-07-13 16:54:00,60,11,,23
2015-07-13 17:54:00,60,10,,22
2015-07-13 18:00:00,60,10,,22
2015-07-13 18:54:00,60,11,,22
2015-07-13 19:54:00,70,10,,21
2015-07-13 20:54:00,60,8,,22
2015-07-13 21:00:00,60,8,,22
2015-07-13 21:54:00,60,7,,22
2015-07-13 22:54:00,60,7,,21
2015-07-13 23:54:00,60,6,,20
2015-07-14 00:00:00,60,6,,20
2015-07-14 00:54:00,70,3,,20
2015-07-14 01:54:00,0,0,,20
2015-07-14 02:54:00,0,0,,20
2015-07-14 03:54:00,200,6,,20
2015-07-14 04:54:00,200,6,,19
2015-07-14 05:54:00,190,5,,19
2015-07-14 06:00:00,190,5,,19
2015-07-14 06:54:00,190,4,,19
2015-07-14 07:54:00,160,3,,19
2015-07-14 08:54:00,0,0,,19
2015-07-14 09:54:00,0,0,,19
2015-07-14 10:54:00,0,0,,19
2015-07-14 11:54:00,90,5,,21
2015-07-14 12:00:00,90,5,,21
2015-07-14 12:54:00,70,7,,21
2015-07-14 13:54:00,110,11,,23
2015-07-14 14:54:00,110,13,,24
2015-07-14 15:00:00,110,13,,24
2015-07-14 15:54:00,130,13,,22
2015-07-14 16:11:00,120,11,,22
2015-07-14 17:54:00,110,14,,24
2015-07-14 18:00:00,110,14,,24
2015-07-14 18:54:00,110,15,,22
2015-07-14 19:54:00,190,12,,27
2015-07-14 20:02:00,190,12,,27
2015-07-14 20:54:00,180,13,,27
2015-07-14 21:00:00,180,13,,27
2015-07-14 21:54:00,150,11,,25
2015-07-14 22:54:00,180,9,,26
2015-07-14 23:54:00,160,6,,24
2015-07-15 00:00:00,160,6,,24
2015-07-15 00:13:00,150,5,,23
2015-07-15 00:27:00,160,9,,23
2015-07-15 00:54:00,160,8,,23
2015-07-15 01:54:00,150,5,,22
2015-07-15 02:04:00,140,4,,22
2015-07-15 02:12:00,130,5,,22
2015-07-15 02:34:00,140,5,,22
2015-07-15 02:54:00,120,4,,22
2015-07-15 03:00:00,120,4,,22
2015-07-15 03:22:00,150,3,,22
2015-07-15 03:54:00,110,3,,22
2015-07-15 04:24:00,90,3,,21
2015-07-15 04:54:00,0,0,,21
2015-07-15 05:54:00,140,3,,22
2015-07-15 06:00:00,140,3,,22
2015-07-15 06:54:00,220,6,,22
2015-07-15 07:54:00,190,4,,22
2015-07-15 08:30:00,230,3,,22
2015-07-15 08:54:00,160,3,,22
2015-07-15 09:00:00,160,3,,22
2015-07-15 09:54:00,140,3,,21
2015-07-15 10:16:00,140,3,,21
2015-07-15 10:54:00,0,0,,21
2015-07-15 11:54:00,0,0,,23
2015-07-15 12:18:00,280,5,,24
2015-07-15 12:54:00,0,0,,25
2015-07-15 13:54:00,130,6,,26
2015-07-15 14:29:00,130,7,,23
2015-07-15 14:54:00,130,6,,23
2015-07-15 15:00:00,130,6,,23
2015-07-15 15:54:00,130,9,,25
2015-07-15 16:54:00,90,5,,27
2015-07-15 17:54:00,80,6,,26
2015-07-15 18:00:00,80,6,,26
2015-07-15 18:54:00,80,6,,26
2015-07-15 19:54:00,70,10,,23
2015-07-15 20:54:00,50,10,,24
2015-07-15 21:00:00,50,10,,24
2015-07-15 22:54:00,50,12,18,22
2015-07-15 23:54:00,60,8,,21
2015-07-16 00:00:00,60,8,,21
2015-07-16 00:54:00,60,8,,21
2015-07-16 01:54:00,30,8,,21
2015-07-16 02:54:00,20,7,,21
2015-07-16 03:00:00,20,7,,21
2015-07-16 03:54:00,20,10,,19
2015-07-16 04:54:00,10,10,,19
2015-07-16 05:54:00,360,12,18,18
2015-07-16 06:00:00,360,12,,18
2015-07-16 06:54:00,360,11,,18
2015-07-16 07:54:00,350,10,,17
2015-07-16 08:54:00,10,12,,16
2015-07-16 09:00:00,10,12,,16
2015-07-16 09:54:00,10,10,,15
2015-07-16 10:54:00,20,12,,16
2015-07-16 11:54:00,10,11,,17
2015-07-16 12:00:00,10,11,,17
2015-07-16 12:54:00,20,13,,18
2015-07-16 13:54:00,40,12,,19
2015-07-16 14:54:00,40,13,,19
2015-07-16 15:00:00,40,13,,19
2015-07-16 15:54:00,60,12,,19
2015-07-16 16:54:00,90,15,,19
2015-07-16 17:54:00,120,11,,19
2015-07-16 18:00:00,120,11,,19
2015-07-16 18:54:00,120,10,,18
2015-07-16 19:54:00,110,8,,19
2015-07-16 20:54:00,90,8,,19
2015-07-16 21:00:00,90,8,,19
2015-07-16 21:54:00,110,8,,18
2015-07-16 22:54:00,110,8,,18
2015-07-17 00:54:00,150,6,,18
2015-07-17 01:54:00,180,4,,18
2015-07-17 02:54:00,210,6,,17
2015-07-17 03:00:00,210,6,,17
2015-07-17 03:54:00,230,7,,17
2015-07-17 04:54:00,220,8,,17
2015-07-17 05:54:00,240,5,,17
2015-07-17 06:00:00,240,5,,17
2015-07-17 06:54:00,220,4,,17
2015-07-17 07:54:00,280,7,,17
2015-07-17 08:54:00,320,5,,16
2015-07-17 09:00:00,320,5,,16
2015-07-17 09:54:00,330,4,,16
2015-07-17 10:54:00,350,5,,17
2015-07-17 11:54:00,0,0,,18
2015-07-17 12:54:00,80,3,,19
2015-07-17 13:54:00,100,5,,20
2015-07-17 14:54:00,110,6,,20
2015-07-17 15:00:00,110,6,,20
2015-07-17 15:54:00,90,7,,22
2015-07-17 16:54:00,90,9,,22
2015-07-17 17:54:00,110,10,,22
2015-07-17 18:00:00,110,10,,22
2015-07-17 18:54:00,110,13,,22
2015-07-17 19:54:00,110,15,,22
2015-07-17 20:54:00,100,10,,23
2015-07-17 21:00:00,100,10,,23
2015-07-17 21:54:00,100,4,,22
2015-07-17 22:54:00,190,12,,24
2015-07-17 23:54:00,190,12,,23
2015-07-18 00:00:00,190,12,,23
2015-07-18 00:54:00,190,12,,22
2015-07-18 01:54:00,200,15,,21
2015-07-18 02:54:00,200,10,,21
2015-07-18 03:00:00,200,10,,21
2015-07-18 03:54:00,200,7,,20
2015-07-18 04:54:00,210,9,,20
2015-07-18 05:54:00,210,9,,20
2015-07-18 06:00:00,210,9,,20
2015-07-18 06:54:00,200,8,,20
2015-07-18 07:54:00,200,8,,19
2015-07-18 08:54:00,200,10,,19
2015-07-18 09:00:00,200,10,,19
2015-07-18 09:54:00,190,10,,19
2015-07-18 10:54:00,210,10,,19
2015-07-18 11:41:00,190,10,,18
2015-07-18 11:54:00,170,10,,18
2015-07-18 12:00:00,170,10,,18
2015-07-18 12:54:00,180,8,,19
2015-07-18 13:54:00,170,8,,20
2015-07-18 14:54:00,200,8,,21
2015-07-18 15:00:00,200,8,,21
2015-07-18 15:40:00,200,10,,21
2015-07-18 15:54:00,190,11,,22
2015-07-18 16:02:00,200,10,,22
2015-07-18 16:54:00,200,11,,23
2015-07-18 17:54:00,210,13,,24
2015-07-18 18:00:00,210,13,,24
2015-07-18 18:54:00,200,12,,24
2015-07-18 19:08:00,220,15,,24
2015-07-18 19:54:00,220,13,,24
2015-07-18 20:54:00,230,13,,24
2015-07-18 21:00:00,230,13,,24
2015-07-18 21:54:00,220,10,,24
2015-07-18 22:54:00,190,8,,24
2015-07-18 23:25:00,200,7,,23
2015-07-18 23:54:00,190,8,,23
2015-07-19 00:00:00,190,8,,23
2015-07-19 00:54:00,190,8,,22
2015-07-19 01:54:00,200,8,,22
2015-07-19 02:26:00,170,6,,22
2015-07-19 02:54:00,180,6,,22
2015-07-19 03:00:00,180,6,,22
2015-07-19 03:54:00,210,10,,22
2015-07-19 04:26:00,180,6,,22
2015-07-19 04:54:00,220,10,,22
2015-07-19 05:34:00,210,9,,22
2015-07-19 05:54:00,210,9,,22
2015-07-19 06:00:00,210,9,,22
2015-07-19 06:54:00,220,5,,22
2015-07-19 07:54:00,210,7,,22
2015-07-19 08:09:00,200,6,,22
2015-07-19 08:23:00,200,6,,22
2015-07-19 08:54:00,220,8,,22
2015-07-19 09:00:00,220,8,,22
2015-07-19 09:54:00,200,6,,22
2015-07-19 10:54:00,220,5,,22
2015-07-19 11:54:00,190,6,,24
2015-07-19 12:00:00,190,6,,24
2015-07-19 12:54:00,230,4,,26
2015-07-19 13:54:00,190,5,,27
2015-07-19 14:54:00,140,9,,28
2015-07-19 15:00:00,140,9,,28
2015-07-19 15:54:00,150,8,,29
2015-07-19 16:54:00,130,8,,28
2015-07-19 17:54:00,230,7,,32
2015-07-19 18:00:00,230,7,,32
2015-07-19 18:54:00,230,10,,31
2015-07-19 19:54:00,200,8,,31
2015-07-19 20:54:00,190,11,,31
2015-07-19 21:00:00,190,11,,31
2015-07-19 21:54:00,250,12,,31
2015-07-19 22:54:00,230,12,,30
2015-07-19 23:54:00,220,11,,29
2015-07-20 00:00:00,220,11,,29
2015-07-20 00:54:00,220,11,,28
2015-07-20 01:54:00,220,13,,27
2015-07-20 03:54:00,220,6,,27
2015-07-20 04:28:00,90,6,,25
2015-07-20 04:54:00,80,5,,24
2015-07-20 05:54:00,80,3,,23
2015-07-20 06:00:00,80,3,,23
2015-07-20 06:17:00,70,5,,22
2015-07-20 06:54:00,80,5,,22
2015-07-20 07:54:00,0,0,,22
2015-07-20 08:54:00,160,3,,22
2015-07-20 09:00:00,160,3,,22
2015-07-20 09:54:00,240,4,,24
2015-07-20 10:54:00,,4,,26
2015-07-20 11:54:00,270,6,,28
2015-07-20 12:00:00,270,6,,28
2015-07-20 12:54:00,260,10,,29
2015-07-20 13:54:00,260,8,,31
2015-07-20 14:54:00,280,9,,32
2015-07-20 15:00:00,280,9,,32
2015-07-20 15:54:00,280,9,,32
2015-07-20 16:54:00,260,11,17,33
2015-07-20 17:54:00,260,12,24,32
2015-07-20 18:00:00,260,12,,32
2015-07-20 18:54:00,240,10,17,33
2015-07-20 19:54:00,270,12,17,33
2015-07-20 20:54:00,280,14,17,33
2015-07-20 21:00:00,280,14,,33
2015-07-20 21:54:00,290,11,17,32
2015-07-20 23:54:00,280,8,,31
2015-07-21 00:00:00,280,8,,31
2015-07-21 00:54:00,280,9,,30
2015-07-21 01:54:00,280,8,,29
2015-07-21 02:54:00,290,9,,28
2015-07-21 03:00:00,290,9,,28
2015-07-21 03:54:00,280,9,,28
2015-07-21 04:54:00,290,7,,26
2015-07-21 05:54:00,270,5,,25
2015-07-21 06:00:00,270,5,,25
2015-07-21 06:54:00,260,4,,25
2015-07-21 07:54:00,280,8,,24
2015-07-21 08:54:00,280,6,,23
2015-07-21 09:00:00,280,6,,23
2015-07-21 09:54:00,0,0,,24
2015-07-21 10:54:00,280,5,,24
2015-07-21 11:54:00,280,4,,24
2015-07-21 12:00:00,280,4,,24
2015-07-21 12:54:00,250,3,,26
2015-07-21 13:54:00,0,0,,25
2015-07-21 14:54:00,140,4,,25
2015-07-21 15:00:00,140,4,,25
2015-07-21 15:54:00,140,5,,25
2015-07-21 16:54:00,100,7,,24
2015-07-21 18:54:00,110,10,,24
2015-07-21 19:54:00,70,9,,24
2015-07-21 20:54:00,90,9,,24
2015-07-21 21:00:00,90,9,,24
2015-07-21 21:54:00,60,6,,23
2015-07-21 22:54:00,70,5,,23
2015-07-21 23:54:00,30,5,,23
2015-07-22 00:00:00,30,5,,23
2015-07-22 00:54:00,150,3,,23
2015-07-22 01:54:00,230,12,,27
2015-07-22 02:54:00,310,9,,27
2015-07-22 03:00:00,310,9,,27
2015-07-22 03:54:00,,4,,26
2015-07-22 04:54:00,20,5,,22
2015-07-22 05:54:00,300,7,,24
2015-07-22 06:00:00,300,7,,24
2015-07-22 06:54:00,310,9,,23
2015-07-22 07:54:00,310,9,,22
2015-07-22 08:54:00,300,11,,21
2015-07-22 09:00:00,300,11,,21
2015-07-22 09:54:00,300,12,,21
2015-07-22 10:54:00,310,11,17,21
2015-07-22 11:54:00,320,12,17,23
2015-07-22 12:00:00,320,12,,23
2015-07-22 13:54:00,310,13,21,25
2015-07-22 14:54:00,320,12,19,26
2015-07-22 15:00:00,320,12,,26
2015-07-22 15:54:00,310,6,19,27
2015-07-22 16:54:00,280,12,15,28
2015-07-22 17:54:00,330,8,17,28
2015-07-22 18:00:00,330,8,,28
2015-07-22 18:54:00,280,8,15,28
2015-07-22 19:54:00,300,13,19,28
2015-07-22 21:00:00,350,16,,26
2015-07-22 22:54:00,350,11,17,25
2015-07-22 23:54:00,300,8,,24
2015-07-23 00:00:00,300,8,,24
2015-07-23 00:54:00,280,8,,24
2015-07-23 01:54:00,280,7,,24
2015-07-23 02:54:00,290,5,,24
2015-07-23 03:00:00,290,5,,24
2015-07-23 03:54:00,310,8,,22
2015-07-23 04:54:00,290,6,,22
2015-07-23 05:54:00,290,7,,21
2015-07-23 06:00:00,290,7,,21
2015-07-23 06:54:00,290,8,,21
2015-07-23 07:54:00,270,5,,20
2015-07-23 08:54:00,280,6,,19
2015-07-23 09:00:00,280,6,,19
2015-07-23 09:54:00,280,6,,19
2015-07-23 10:54:00,280,10,,21
2015-07-23 11:54:00,280,8,,21
2015-07-23 12:00:00,280,8,,21
2015-07-23 12:54:00,,5,,23
2015-07-23 13:54:00,330,7,,24
2015-07-23 14:54:00,,6,,24
2015-07-23 15:00:00,,6,,24
2015-07-23 15:54:00,300,8,,26
2015-07-23 16:54:00,330,8,,25
2015-07-23 17:54:00,310,9,,26
2015-07-23 18:00:00,310,9,,26
2015-07-23 18:54:00,310,8,,27
2015-07-23 19:54:00,10,10,,27
2015-07-23 20:54:00,,5,,26
2015-07-23 21:00:00,,5,,26
2015-07-23 21:54:00,90,6,,24
2015-07-23 22:54:00,110,5,,24
2015-07-23 23:54:00,0,0,,23
2015-07-24 00:54:00,,3,,24
2015-07-24 01:54:00,,5,,24
2015-07-24 02:54:00,310,6,,23
2015-07-24 03:00:00,310,6,,23
2015-07-24 03:54:00,300,7,,23
2015-07-24 04:54:00,310,6,,22
2015-07-24 05:54:00,270,7,,21
2015-07-24 06:00:00,270,7,,21
2015-07-24 06:54:00,280,7,,20
2015-07-24 07:54:00,290,9,,19
2015-07-24 08:54:00,290,7,,19
2015-07-24 09:00:00,290,7,,19
2015-07-24 09:54:00,300,8,,19
2015-07-24 10:54:00,290,6,,20
2015-07-24 11:54:00,300,8,,21
2015-07-24 12:00:00,300,8,,21
2015-07-24 12:54:00,320,10,,23
2015-07-24 13:54:00,320,9,,24
2015-07-24 14:54:00,320,12,20,25
2015-07-24 15:00:00,320,12,,25
2015-07-24 15:54:00,330,12,21,26
2015-07-24 16:56:00,80,11,,23
2015-07-24 18:54:00,130,10,,23
2015-07-24 19:54:00,140,8,,23
2015-07-24 20:54:00,130,5,,22
2015-07-24 21:00:00,130,5,,22
2015-07-24 21:54:00,130,4,,22
2015-07-24 22:54:00,260,8,,24
2015-07-25 00:00:00,40,14,,23
2015-07-25 00:54:00,30,3,,20
2015-07-25 01:54:00,70,4,,19
2015-07-25 02:54:00,0,0,,19
2015-07-25 03:54:00,280,6,,20
2015-07-25 04:54:00,310,5,,19
2015-07-25 05:54:00,310,7,,19
2015-07-25 06:00:00,310,7,,19
2015-07-25 06:54:00,330,6,,18
2015-07-25 07:54:00,360,6,,17
2015-07-25 08:21:00,360,5,,17
2015-07-25 08:30:00,360,6,,17
2015-07-25 08:54:00,20,6,,17
2015-07-25 09:00:00,20,6,,17
2015-07-25 09:31:00,360,5,,17
2015-07-25 09:54:00,360,6,,17
2015-07-25 10:54:00,360,6,,17
2015-07-25 11:54:00,30,11,,17
2015-07-25 12:00:00,30,11,,17
2015-07-25 12:13:00,20,10,,17
2015-07-25 12:54:00,10,8,,17
2015-07-25 14:12:00,20,8,,19
2015-07-25 14:54:00,70,9,,19
2015-07-25 15:00:00,70,9,,19
2015-07-25 15:54:00,80,12,,19
2015-07-25 16:54:00,80,11,,20
2015-07-25 17:54:00,70,11,,21
2015-07-25 18:00:00,70,11,,21
2015-07-25 18:16:00,80,12,,20
2015-07-25 18:54:00,70,12,,20
2015-07-25 19:54:00,90,11,,19
2015-07-25 20:54:00,90,10,,18
2015-07-25 21:00:00,90,10,,18
2015-07-25 21:54:00,90,9,,18
2015-07-25 22:54:00,100,7,,18
2015-07-25 23:54:00,100,7,,17
2015-07-26 00:00:00,100,7,,17
2015-07-26 00:54:00,110,3,,17
2015-07-26 01:54:00,110,4,,17
2015-07-26 02:33:00,110,5,,17
2015-07-26 02:54:00,120,4,,17
2015-07-26 03:00:00,120,4,,17
2015-07-26 03:54:00,130,5,,17
2015-07-26 04:54:00,170,4,,17
2015-07-26 05:54:00,170,3,,17
2015-07-26 06:00:00,170,3,,17
2015-07-26 06:54:00,170,3,,17
2015-07-26 07:54:00,170,4,,18
2015-07-26 08:54:00,170,4,,18
2015-07-26 09:00:00,170,4,,18
2015-07-26 09:54:00,190,5,,18
2015-07-26 10:54:00,180,8,,18
2015-07-26 11:54:00,180,7,,19
2015-07-26 12:00:00,180,7,,19
2015-07-26 12:54:00,170,7,,19
2015-07-26 13:31:00,170,7,,19
2015-07-26 13:54:00,170,6,,19
2015-07-26 14:54:00,160,8,,21
2015-07-26 15:00:00,160,8,,21
2015-07-26 15:54:00,150,10,,22
2015-07-26 16:54:00,200,12,,23
2015-07-26 18:34:00,190,9,,24
2015-07-26 18:54:00,190,10,,24
2015-07-26 19:54:00,190,7,,25
2015-07-26 20:54:00,190,10,,26
2015-07-26 21:00:00,190,10,,26
2015-07-26 21:54:00,190,8,,25
2015-07-26 22:54:00,190,9,,25
2015-07-26 23:54:00,210,10,,25
2015-07-27 00:00:00,210,10,,25
2015-07-27 01:54:00,200,7,,22
2015-07-27 03:54:00,190,9,,22
2015-07-27 04:54:00,200,6,,22
2015-07-27 05:54:00,190,5,,21
2015-07-27 06:00:00,190,5,,21
2015-07-27 06:54:00,0,0,,21
2015-07-27 07:54:00,0,0,,21
2015-07-27 08:54:00,0,0,,20
2015-07-27 09:54:00,0,0,,20
2015-07-27 10:54:00,190,4,,21
2015-07-27 11:54:00,220,9,,23
2015-07-27 12:00:00,220,9,,23
2015-07-27 12:54:00,280,4,,24
2015-07-27 13:54:00,210,5,,26
2015-07-27 14:54:00,190,12,,26
2015-07-27 15:00:00,190,12,,26
2015-07-27 15:54:00,200,9,,27
2015-07-27 16:38:00,200,14,,26
2015-07-27 17:22:00,230,10,,28
2015-07-27 17:54:00,230,8,,29
2015-07-27 18:00:00,230,8,,29
2015-07-27 19:54:00,180,11,,27
2015-07-27 20:54:00,170,9,,27
2015-07-27 21:00:00,170,9,,27
2015-07-27 21:54:00,210,12,,26
2015-07-27 22:54:00,190,10,,26
2015-07-27 23:54:00,200,10,,24
2015-07-28 00:00:00,200,10,,24
2015-07-28 00:54:00,190,7,,23
2015-07-28 01:54:00,190,7,,23
2015-07-28 02:54:00,200,8,,22
2015-07-28 03:00:00,200,8,,22
2015-07-28 03:54:00,200,6,,22
2015-07-28 04:54:00,210,7,,22
2015-07-28 05:54:00,220,11,,22
2015-07-28 06:00:00,220,11,,22
2015-07-28 06:54:00,230,8,,22
2015-07-28 07:37:00,210,5,,22
2015-07-28 07:54:00,200,5,,21
2015-07-28 08:54:00,210,6,,21
2015-07-28 09:00:00,210,6,,21
2015-07-28 09:54:00,220,7,,21
2015-07-28 10:54:00,220,8,,21
2015-07-28 11:54:00,230,8,,23
2015-07-28 12:00:00,230,8,,23
2015-07-28 12:54:00,220,8,,24
2015-07-28 13:54:00,,4,,27
2015-07-28 14:54:00,220,5,,27
2015-07-28 15:00:00,220,5,,27
2015-07-28 15:54:00,180,7,,28
2015-07-28 16:54:00,130,8,,27
2015-07-28 17:54:00,120,8,,28
2015-07-28 18:00:00,120,8,,28
2015-07-28 18:54:00,70,12,,25
2015-07-28 19:54:00,100,11,,26
2015-07-28 20:54:00,100,8,,25
2015-07-28 21:00:00,100,8,,25
2015-07-28 21:54:00,130,8,,24
2015-07-28 22:54:00,100,8,,26
2015-07-28 23:54:00,70,6,,25
2015-07-29 00:00:00,70,6,,25
2015-07-29 00:54:00,140,4,,23
2015-07-29 01:54:00,210,4,,24
2015-07-29 02:54:00,180,4,,23
2015-07-29 03:00:00,180,4,,23
2015-07-29 03:54:00,250,5,,24
2015-07-29 04:54:00,180,5,,23
2015-07-29 05:54:00,200,4,,22
2015-07-29 06:00:00,200,4,,22
2015-07-29 06:54:00,0,0,,23
2015-07-29 07:54:00,290,5,,23
2015-07-29 08:54:00,300,5,,23
2015-07-29 09:00:00,300,5,,23
2015-07-29 09:54:00,280,5,,23
2015-07-29 10:54:00,290,3,,24
2015-07-29 11:54:00,,3,,26
2015-07-29 12:00:00,,3,,26
2015-07-29 12:54:00,130,4,,27
2015-07-29 13:54:00,140,5,,28
2015-07-29 14:54:00,130,4,,29
2015-07-29 15:00:00,130,4,,29
2015-07-29 15:54:00,130,8,,30
2015-07-29 16:54:00,140,7,,29
2015-07-29 18:00:00,110,9,,30
2015-07-29 18:54:00,90,10,,31
2015-07-29 19:54:00,70,6,,31
2015-07-29 20:54:00,110,6,,31
2015-07-29 21:00:00,110,6,,31
2015-07-29 21:54:00,,5,,33
2015-07-29 22:54:00,250,6,,33
2015-07-29 23:54:00,260,11,,32
2015-07-30 00:00:00,260,11,,32
2015-07-30 00:54:00,230,7,,31
2015-07-30 01:54:00,,6,,31
2015-07-30 02:54:00,250,10,,28
2015-07-30 03:00:00,250,10,,28
2015-07-30 03:54:00,240,11,,27
2015-07-30 04:54:00,240,12,,27
2015-07-30 05:54:00,240,9,,26
2015-07-30 06:00:00,240,9,,26
2015-07-30 06:54:00,240,9,,26
2015-07-30 07:54:00,230,7,,25
2015-07-30 08:54:00,230,6,,24
2015-07-30 09:00:00,230,6,,24
2015-07-30 09:54:00,220,6,,23
2015-07-30 10:54:00,210,7,,24
2015-07-30 11:54:00,230,10,,27
2015-07-30 12:00:00,230,10,,27
2015-07-30 12:54:00,230,9,,29
2015-07-30 13:54:00,220,12,,31
2015-07-30 14:54:00,230,17,23,32
2015-07-30 15:00:00,230,17,,32
2015-07-30 15:54:00,220,15,,32
2015-07-30 16:54:00,230,16,,32
2015-07-30 17:54:00,220,18,24,32
2015-07-30 18:00:00,220,18,,32
2015-07-30 18:54:00,220,18,24,32
2015-07-30 20:54:00,210,18,24,30
2015-07-30 21:00:00,210,18,,30
2015-07-30 21:54:00,210,18,25,29
2015-07-30 22:54:00,210,13,,27
2015-07-30 23:54:00,210,14,,25
2015-07-31 00:00:00,210,14,,25
2015-07-31 00:54:00,230,14,,25
2015-07-31 01:54:00,230,12,,24
2015-07-31 02:54:00,220,11,,23
2015-07-31 03:00:00,220,11,,23
2015-07-31 03:54:00,220,12,,23
2015-07-31 04:54:00,220,10,,23
2015-07-31 05:54:00,240,8,,23
2015-07-31 06:00:00,240,8,,23
2015-07-31 06:54:00,250,8,,23
2015-07-31 07:54:00,270,6,,23
2015-07-31 08:54:00,280,6,,23
2015-07-31 09:00:00,280,6,,23
2015-07-31 09:54:00,270,9,,23
2015-07-31 10:54:00,270,8,,23
2015-07-31 11:54:00,290,10,,24
2015-07-31 12:00:00,290,10,,24
2015-07-31 12:54:00,280,9,,27
2015-07-31 13:54:00,250,6,,28
2015-07-31 14:54:00,290,11,,29
2015-07-31 15:00:00,290,11,,29
2015-07-31 16:54:00,250,14,19,31
2015-07-31 17:54:00,260,10,17,31
2015-07-31 18:00:00,260,10,,31
2015-07-31 18:54:00,290,14,20,32
2015-07-31 19:54:00,270,16,24,31
2015-07-31 20:54:00,270,14,26,31
2015-07-31 21:00:00,270,14,,31
2015-07-31 22:54:00,270,11,19,29
2015-07-31 23:54:00,270,11,,28
2015-08-01 00:00:00,270,11,,28
2015-08-01 00:54:00,270,10,,27
2015-08-01 01:54:00,250,7,,27
2015-08-01 02:54:00,250,7,,26
2015-08-01 03:00:00,250,7,,26
2015-08-01 03:54:00,230,5,,24
2015-08-01 04:54:00,240,3,,23
2015-08-01 05:54:00,0,0,,22
2015-08-01 06:54:00,210,4,,21
2015-08-01 07:54:00,230,6,,22
2015-08-01 08:54:00,200,4,,21
2015-08-01 09:00:00,200,4,,21
2015-08-01 09:54:00,200,5,,21
2015-08-01 10:54:00,230,10,,23
2015-08-01 11:54:00,230,13,,25
2015-08-01 12:00:00,230,13,,25
2015-08-01 13:54:00,280,8,,29
2015-08-01 14:54:00,270,9,,29
2015-08-01 15:00:00,270,9,,29
2015-08-01 15:54:00,240,9,,30
2015-08-01 16:54:00,240,14,,31
2015-08-01 17:54:00,250,16,22,31
2015-08-01 18:00:00,250,16,,31
2015-08-01 18:54:00,240,11,22,32
2015-08-01 20:54:00,270,10,,26
2015-08-01 21:00:00,270,10,,26
2015-08-01 21:54:00,280,10,,27
2015-08-01 22:54:00,260,10,,27
2015-08-01 23:54:00,250,9,,26
2015-08-02 00:00:00,250,9,,26
2015-08-02 00:54:00,250,9,,26
2015-08-02 01:54:00,260,8,,26
2015-08-02 02:54:00,290,7,,24
2015-08-02 03:00:00,290,7,,24
2015-08-02 03:54:00,290,7,,24
2015-08-02 04:54:00,280,6,,23
2015-08-02 05:54:00,270,9,,23
2015-08-02 06:00:00,270,9,,23
2015-08-02 06:54:00,280,8,,22
2015-08-02 07:54:00,280,7,,22
2015-08-02 08:54:00,290,9,,21
2015-08-02 09:00:00,290,9,,21
2015-08-02 09:54:00,280,11,,20
2015-08-02 10:54:00,280,9,,21
2015-08-02 11:54:00,280,7,,22
2015-08-02 12:00:00,280,7,,22
2015-08-02 12:54:00,260,5,,24
2015-08-02 13:54:00,240,4,,26
2015-08-02 14:54:00,,6,,27
2015-08-02 15:00:00,,6,,27
2015-08-02 15:54:00,250,7,,28
2015-08-02 16:54:00,240,9,16,29
2015-08-02 17:54:00,270,12,19,30
2015-08-02 18:00:00,270,12,,30
2015-08-02 18:54:00,250,13,21,30
2015-08-02 19:54:00,260,12,20,30
2015-08-02 20:54:00,260,16,23,30
2015-08-02 21:00:00,260,16,,30
2015-08-02 21:54:00,210,13,,29
2015-08-02 22:54:00,240,15,,29
2015-08-02 23:54:00,220,13,,28
2015-08-03 00:00:00,220,13,,28
2015-08-03 00:54:00,230,11,,26
2015-08-03 02:54:00,200,10,,22
2015-08-03 03:00:00,200,10,,22
2015-08-03 03:54:00,210,10,,22
2015-08-03 04:54:00,210,9,,22
